Match Flag	Item ID	Item Number	Item Description 1	Item Description 2	Branch Plant	Stocking Type	Division	Part Type	Div by Part Type	ItemID	ItemNumber	ThirdItemNumber	Description1	Description2	BranchPlant	Plant	BranchPlant_Desc	Company	StockingType	StockingType_Desc	Part_Type	ProductGroup	ProductGroup_Desc	ProductFamily	ProductFamily_Desc	ProductCode	ProductCode_Desc	CatCode4	CatCode4_Desc	CatCode6	CatCode6_Desc	CatCode7	CatCode7_Desc	CatCode8	CatCode8_Desc	CatCode9	CatCode9_Desc	ItemCatCode7	ItemCatCode7_Desc	ItemCatCode9	ItemCatCode9_Desc	CommodityClass	CommodityClass_Desc	CommoditySubclass	CommoditySubClass_Desc	PrimaryLastSupplierNumber	PlannerNumber	BuyerNumber	LineType	Product_Type	Product_Type_Desc	CrossRefType	CustomerSupplierItemNumber
3	10735828	TREN030000B	TRENTO K 2L RADIO BLUE	#174374-3	B043	S	FAB	Finished Goods	FABFinished Goods	10735828	TREN030000B	TREN030000B	TRENTO K 2L RADIO BLUE	#174374-3	B043	PU3	Putzbrunn III B/P	350	S	"Finished Goods, Manufactured"	Finished Goods	F01	GORE-TEX® Products			F17	Laminated Fabrics	F17	TOF-GORE-TEX® Technical Garm.		.		.	FTRE04	TRENTO K 2L	F20L	2 LAYER		.	F20L	2 LAYER					4087	21043	21043	S				
3	10923535	J5SP01I	4130M 150 MAROON 48F0	#S02067-1-1C	B421	P	FAB	Direct Purchased	FABDirect Purchased	10923535	J5SP01I	J5SP01I	4130M 150 MAROON 48F0	#S02067-1-1C	B421	JG1	FAB PTC Japan B/P	671	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	G5SP00	4130M SRP15SP RAW		.		.		.			F15	Woven Static	16793974	37192	37192	S				
3	10656211	SPCR392	28W618 UNSANDED BLACK/NEGRO	#B96B55-1B	B180	P	FAB	Direct Purchased	FABDirect Purchased	10656211	SPCR392	SPCR392	28W618 UNSANDED BLACK/NEGRO	#B96B55-1B	B180	SHZ	Shenzhen FAB B/P	648	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GPCR00	FA5P UNSANDED		.		.		.					12307114	35033	35033	S				
3	10752329	SPNB00EAU	P72PB 5200 WATERFALL BLUE(NAN	#B19S35-6BL	B180	P	FAB	Direct Purchased	FABDirect Purchased	10752329	SPNB00EAU	SPNB00EAU	P72PB 5200 WATERFALL BLUE(NAN	#B19S35-6BL	B180	SHZ	Shenzhen FAB B/P	648	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GPNB03	P72Pb RAW		.		.		.					12307114	35033	35033	S				
3	10785090	SAAB0D0U	14A1B UTOPIA HAZE	#B28S20-3BL	B180	P	FAB	Direct Purchased	FABDirect Purchased	10785090	SAAB0D0U	SAAB0D0U	14A1B UTOPIA HAZE	#B28S20-3BL	B180	SHZ	Shenzhen FAB B/P	648	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GAAB02	14A1b RAW		.		.		.	G10	Blue Sign raw (BS raw)			12307114	35033	35033	S				
3	10827485	ND2L017	TN109 150 NAVY-1R	#AMNV	B421	P	FAB	Direct Purchased	FABDirect Purchased	10827485	ND2L017	NHG-010174967	TN109 150 NAVY-1R	#AMNV	B421	JG1	FAB PTC Japan B/P	671	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GD2L00	TN109 150 RAW		.		.		.			F15	Woven Static	16794292	37192	37192	S				
3	10835120	JKNT800000FSE	SFG 6366NY/EXGT 148 WHITE	EX800	B421	M	FAB	Intermediates	FABIntermediates	10835120	JKNT800000FSE	JKNT800000FSE	SFG 6366NY/EXGT 148 WHITE	EX800	B421	JG1	FAB PTC Japan B/P	671	M	Mfg. Assembly or Sub-Assembly	Intermediates	F01	GORE-TEX® Products			F64	Laminate Feedstock				.		.	FKNT2C	SFG 6366NY/EXGT 148	F20L	2 LAYER		.	F20L	2 LAYER					4106	37192	37192	S				
3	10950579	A13S004	S22047 BLACK	#271678-19-0303TCX	B180	P	FAB	Direct Purchased	FABDirect Purchased	10950579	A13S004	A13S004	S22047 BLACK	#271678-19-0303TCX	B180	SHZ	Shenzhen FAB B/P	648	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	G13S00	S22047		.		.		.					12290103	21489	21489	S				
3	10618265	MC3001OFHC175WH	MC 3001 OFHC-175 White		B038	T	EPD	Intermediates	EPDIntermediates	10618265	MC3001OFHC175WH	MC3001OFHC175WH	MC 3001 OFHC-175  White		B038	PLF	Pleinfeld B/P	350	T	Intermediate Goods-Shipping PT	Intermediates	A17	Advanced Cable Solutions	ADV	Mil-Air EU/AP	CAF	Round Cable Bulk				.		.	A8544J	"Insulated cable, > 80 volts"	A00	POV Rev. 00		.		.					0	17056	0	S				
3	10618265	MC3001OFHC175WH	MC 3001 OFHC-175 White		B038	T	EPD	Intermediates	EPDIntermediates	10618265	MC3001OFHC175WH	MC3001OFHC175WH	MC 3001 OFHC-175  White		B003	NG	New Garden 1 B/P	3	J	Intermediate Goods-Receive Plt	Intermediates	A17	Advanced Cable Solutions	ADV	Mil-Air EU/AP	CAF	Round Cable Bulk	B19	NG ACS Cable		.		.	A8544J	"Insulated cable, > 80 volts"		.		.		.					4084	11862	11862	S				
3	10939703	30300034	TPV591-10.5		B441	M	IPD	Intermediates	IPDIntermediates	10939703	30300034	30300034	TPV591-10.5		B316	SH3	Shenzhen SZ BAOAN IPD B/P	653	J	Intermediate Goods-Receive Plt	Intermediates	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.				.		.		.					4104	33462	33462	S				
3	10939703	30300034	TPV591-10.5		B441	M	IPD	Intermediates	IPDIntermediates	10939703	30300034	30300034	TPV591-10.5		B317	SH3	Otis Precision	653	J	Intermediate Goods-Receive Plt	Intermediates	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.				.		.		.					4104	33462	33462	S				
3	10939703	30300034	TPV591-10.5		B441	M	IPD	Intermediates	IPDIntermediates	10939703	30300034	30300034	TPV591-10.5		B441	JG2	IPD PSC Japan B/P	671	M	Mfg. Assembly or Sub-Assembly	Intermediates	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I3921A	Expanded PTFE plastic in rolls		.		.		.					0	29585	29585	S				
3	20042223	1BSGUSS60BK	"USS ENDO GIA II 60-2.5MM,3.5MM"	SEAMGUARD BIOABSORBABLE MATERI	B174	S	MPD	Finished Goods	MPDFinished Goods	20042223	1BSGUSS60BK	1BSGUSS60BK	"USS ENDO GIA II 60-2.5MM,3.5MM"	SEAMGUARD BIOABSORBABLE MATERI	B174	APC	MPD APC B/P	8	S	"Finished Goods, Manufactured"	Finished Goods	MB5	GMP	MRX	GMP	N60	SEAMGUARD	ND9	EBSG	MFH	Medical FG Not Released	PP103	SLR	N9021A	Implantable devices	MS03	GSP	PP103	SLR	MS03	GSP					4145	11327595	0	S	MIS	GSP		
3	10774780	SAAJ00VU	H14EB SORCERER	#B23S73-2E	B180	P	FAB	Direct Purchased	FABDirect Purchased	10774780	SAAJ00VU	SAAJ00VU	H14EB SORCERER	#B23S73-2E	B180	SHZ	Shenzhen FAB B/P	648	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GAAJ02	H14Eb RAW		.		.		.					12307114	35033	35033	S				
3	10857542	DIE2706	Outer Diameter	DIE2706	B024	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10857542	DIE2706	DIE2706	Outer Diameter	DIE2706	B024	APN	Appleton North B/P	5	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	IBF	Protective Vents	JAB	Vents	KAD	Hydro Cut Disc		.		.			KFA	Industrial Container		.	KFA	Industrial Container					11011528	17248892	17248892	S				
3	10855293	JL8P00EM	K083U 150 05 A.NOIR	#U52880-03-A	B421	P	FAB	Direct Purchased	FABDirect Purchased	10855293	JL8P00EM	JL8P00EM	K083U 150 05 A.NOIR	#U52880-03-A	B421	JG1	FAB PTC Japan B/P	671	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GL8P01	K083U 150 RAW		.		.		.			F15	Woven Static	16793974	37192	37192	S				
3	10943892	GFC00532	GORE-SELECTÂ® MEMBRANE	T11-05/135MMT	B441	S	IPD	Finished Goods	IPDFinished Goods	10943892	GFC00532	GFC00532	GORE-SELECT® MEMBRANE	T11-05/135MMT	B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	IAA	Electrochemical Products	IBU	Fuel Cells	JAA	Electrochemistry	ITG	FUEL CELLS-GSM	I061	GSM ROLL		.	I3921C	"DO NOT USE,Replaced by I8503B"	ITH	Fuel Cell		.	ITH	Fuel Cell					0	29651	29651	S				
3	10943892	GFC00532	GORE-SELECTÂ® MEMBRANE	T11-05/135MMT	B441	S	IPD	Finished Goods	IPDFinished Goods	10943892	GFC00532	GFC00532	GORE-SELECT® MEMBRANE	T11-05/135MMT	B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	IAA	Electrochemical Products	IBU	Fuel Cells	JAA	Electrochemistry	ITG	FUEL CELLS-GSM	I061	GSM ROLL		.	I3921C	"DO NOT USE,Replaced by I8503B"	ITH	Fuel Cell		.	ITH	Fuel Cell					4104	29651	29651	S				
3	10946030	NCRECR21912	GOREÂ® Portable Vents		B024	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10946030	NCRECR21912	NCRECR21912	GORE® Portable Vents		B024	APN	Appleton North B/P	5	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	ICK	Portable Electronics	JAB	Vents	KTD	Roll Good	I042	RG		.	I3921A	Expanded PTFE plastic in rolls		.		.		.					4014	30893	30893	S				
3	10812828	JB4324502C2	GOREÂ® High Durability Filter	BAG PJ 4502 60mm 250mm	B440	G	IPD	Finished Goods	IPDFinished Goods	10812828	JB4324502C2	EX004-925AS4502/I	GORE® High Durability Filter	BAG PJ 4502 60mm 250mm	B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4502	Conductive Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					4104	32426	32426	S				
3	10812828	JB4324502C2	GOREÂ® High Durability Filter	BAG PJ 4502 60mm 250mm	B440	G	IPD	Finished Goods	IPDFinished Goods	10812828	JB4324502C2	EX004-925AS4502/I	GORE® High Durability Filter	BAG PJ 4502 60mm 250mm	B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4502	Conductive Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					0	32426	32426	S				
3	10865942	PA001-357AN4427	GOREÂ® High Durability Filter	BAG PJ 4427 75mm 210mm	B441	S	IPD	Finished Goods	IPDFinished Goods	10865942	PA001-357AN4427	PA001-357AN4427/O	GORE® High Durability Filter	BAG PJ 4427 75mm 210mm	B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4427	16 oz HD Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					0	32426	32426	S				
3	10865942	PA001-357AN4427	GOREÂ® High Durability Filter	BAG PJ 4427 75mm 210mm	B441	S	IPD	Finished Goods	IPDFinished Goods	10865942	PA001-357AN4427	PA001-357AN4427/O	GORE® High Durability Filter	BAG PJ 4427 75mm 210mm	B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4427	16 oz HD Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					4104	32426	32426	S				
3	10942974	ND9W053	SP015 18-0510TPX C.GRAY	#M00306-0-1-B	B421	P	FAB	Direct Purchased	FABDirect Purchased	10942974	ND9W053	ND9W053	SP015 18-0510TPX C.GRAY	#M00306-0-1-B	B421	JG1	FAB PTC Japan B/P	671	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	GD9W00	SP015		.		.		.			F15	Woven Static	16794154	17766563	17766563	S				
3	10812287	JA8904427GWNS	GOREÂ® High Durability Filter	BAG PJ 4427 117mm 1925mm	B441	S	IPD	Finished Goods	IPDFinished Goods	10812287	JA8904427GWNS	PA003-028PZ4427/O	GORE® High Durability Filter	BAG PJ 4427 117mm 1925mm	B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4427	16 oz HD Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					0	32426	32426	S				
3	10812287	JA8904427GWNS	GOREÂ® High Durability Filter	BAG PJ 4427 117mm 1925mm	B441	S	IPD	Finished Goods	IPDFinished Goods	10812287	JA8904427GWNS	PA003-028PZ4427/O	GORE® High Durability Filter	BAG PJ 4427 117mm 1925mm	B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4427	16 oz HD Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					4104	32426	32426	S				
3	10951850	10951850	PCB 90000603 REV A POPULATED	WITH PARTS	B002	Z	EPD	Indirect Purchased	EPDIndirect Purchased	10951850	10951850	10951850	PCB 90000603 REV A POPULATED	WITH PARTS	B002	PMW	Paper Mill West B/P	2	Z	Purchase ext-other supplies	Indirect Purchased	A12	Aerospace & Electronic Compnts	ACI	GORE® SMT EMI Gaskets	AS7	Supersoft SMT				.		.				.		.		.	A00	Advertising media			0	11098	11098	S				
3	10418743	10418743	COMPONENT PPS8L		B008	M	MPD	Intermediates	MPDIntermediates	10418743	10418743	10418743	COMPONENT PPS8L		B008	MW	Medical West B/P	8	M	Mfg. Assembly or Sub-Assembly	Intermediates					P3U	PROPATEN			MMC	Medical MFG Components	PP056	PROPATEN				.		.		.					4180	16316384	0	S	PER	Peripheral		
3	10036115	10036115	PELLET C23150041C		B008	M	MPD	Intermediates	MPDIntermediates	10036115	10036115	10036115	PELLET C23150041C		B008	MW	Medical West B/P	8	M	Mfg. Assembly or Sub-Assembly	Intermediates									MMC	Medical MFG Components	PP046	STRETCH SM DIAMETER				.		.		.					0	16389442	13001	S	PER	Peripheral		
3	10945116	10945116	GEAR DIE DRIVE 49 TOOTH	"35mm BORE 1"" W HARD 87-2868"	B174	A	MPD	Indirect Purchased	MPDIndirect Purchased	10945116	10945116	10945116	GEAR DIE DRIVE 49 TOOTH	"35mm BORE 1"" W HARD 87-2868"	B174	APC	MPD APC B/P	8	A	Critical Spares	Indirect Purchased										.		.				.		.		.	R01	"RP, couplings"			11011764	0	11468	S			VN	MD100506B
3	10948991	S3AH07HKRU	NYH3A0303B R 0L00 CORAL GLOW	#66B17-1F	B180	P	FAB	Direct Purchased	FABDirect Purchased	10948991	S3AH07HKRU	S3AH07HKRU	NYH3A0303B R 0L00 CORAL GLOW	#66B17-1F	B051	HK	Hong Kong FAB B/P	600	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	G3AH07	NYH3A0303b		.		.		.	G10	Blue Sign raw (BS raw)			15549927	23577	23577	S				
3	10948991	S3AH07HKRU	NYH3A0303B R 0L00 CORAL GLOW	#66B17-1F	B180	P	FAB	Direct Purchased	FABDirect Purchased	10948991	S3AH07HKRU	S3AH07HKRU	NYH3A0303B R 0L00 CORAL GLOW	#66B17-1F	B180	SHZ	Shenzhen FAB B/P	648	P	"Purchased, Raw material"	Direct Purchased	F08	Unbranded			F44	Raw Material Shell				.		.	G3AH07	NYH3A0303b		.		.		.	G10	Blue Sign raw (BS raw)			12286650	23577	23577	S				
3	10947027	10947027	TUBE GRABBER .090 SEALS		B201	A	MPD	Indirect Purchased	MPDIndirect Purchased	10947027	10947027	10947027	TUBE GRABBER .090 SEALS		B201	KP	Kendrick Peak MPD B/P	8	A	Critical Spares	Indirect Purchased										.		.				.		.		.	R01	"RP, couplings"			11971912	0	17596197	S			VN	CCB-.090
3	10957958	NCRECR22396	GOREÂ® Automotive Vents	"80mil, ePTFE tape w/silica gel"	B024	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10957958	NCRECR22396	NCRECR22396	GORE® Automotive Vents	"80mil, ePTFE tape w/silica gel"	B024	APN	Appleton North B/P	5	Z	Purchase ext-other supplies	Indirect Purchased	IAD	Vents	IBM	Automotive Venting	JAB	Vents	IVC	TAPE	I030	Sample		.				.		.		.					0	30893	30893	S				
3	10970810	10970810	PREGIS BUBBLE WRAP	SMALL FILM 16 3/4 X 1250 FT	B238	Z	IPD	Indirect Purchased	IPDIndirect Purchased	10970810	10970810	10970810	PREGIS BUBBLE WRAP	SMALL FILM 16 3/4 X 1250 FT	B238	EM2	EM2 B/P	5	Z	Purchase ext-other supplies	Indirect Purchased	IAO	Life Sciences Venting	ICH	Life Sciences Venting	IAX	Life Sciences Venting				.		.				.		.		.					17974041	24783	24783	S			VN	580147
3	10945810	ASGA4DOLHUS	JUMBO 3L 4MIL GR MD DK OLIVE	JUMBO	B020	M	FAB	Intermediates	FABIntermediates	10945810	ASGA4DOLHUS	ASGA4DOLHUS	JUMBO 3L 4MIL GR MD DK OLIVE	JUMBO	B020	EM5	Elk Mills V B/P	11	M	Mfg. Assembly or Sub-Assembly	Intermediates	F07	GORE® Products			F48	Jumbo Roll				.		.	F4ACH6	ST JUMBO 3L 4MIL LB51	F30L	3 LAYER		.	F30L	3 LAYER					4020	15387	15387	S				
3	10812648	JB2528127	GOREÂ® High Durability Filter	BAG PJ 8127 219mm 810mm	B441	S	IPD	Finished Goods	IPDFinished Goods	10812648	JB2528127	EX001-210CN8127/O	GORE® High Durability Filter	BAG PJ 8127 219mm 810mm	B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J8127	8.5 oz GORE-TEX Fabric		.	I5911B	"Filter bags, textile"		.		.		.					0	32426	32426	S				
3	10812648	JB2528127	GOREÂ® High Durability Filter	BAG PJ 8127 219mm 810mm	B441	S	IPD	Finished Goods	IPDFinished Goods	10812648	JB2528127	EX001-210CN8127/O	GORE® High Durability Filter	BAG PJ 8127 219mm 810mm	B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J8127	8.5 oz GORE-TEX Fabric		.	I5911B	"Filter bags, textile"		.		.		.					4104	32426	32426	S				
3	10948076	10948076	XY STAGE		B201	A	MPD	Indirect Purchased	MPDIndirect Purchased	10948076	10948076	10948076	XY STAGE		B201	KP	Kendrick Peak MPD B/P	8	A	Critical Spares	Indirect Purchased										.		.				.		.		.	R01	"RP, couplings"			17630499	0	17596197	S			VN	16.362.0300
3	10224298	30014514	GP Medium Corona	D-3H20/157	B043	J	GCT	Intermediates	FABIntermediates	10224298	30014514	30014514	GP Medium Corona	D-3H20/157	B460	JG1	Core Tech PTC Japan B/P	671	T	Intermediate Goods-Shipping PT	Intermediates	Q75	PTC1	Q30	FFF	Q48	GP				.		.	Q3921G	ePTFE w/ polyurethane coating		.		.		.					0	33860	33860	S				
3	10224298	30014514	GP Medium Corona	D-3H20/157	B043	J	FAB	Intermediates	FABIntermediates	10224298	30014514	30014514	GP Medium Corona	D-3H20/157	B043	PU3	Putzbrunn III B/P	350	J	Intermediate Goods-Receive Plt	Intermediates	Q75	PTC1	Q30	FFF	FFL	FILM				.		.	Q3921G	ePTFE w/ polyurethane coating		.		.		.					4356	29600	29600	S				
3	10809692	30152930	INK#5584P(0.1)		B441	M	IPD	Intermediates	IPDIntermediates	10809692	30152930	30152930	INK#5584P(0.1)		B441	JG2	IPD PSC Japan B/P	671	M	Mfg. Assembly or Sub-Assembly	Intermediates	IAA	Electrochemical Products	IBU	Fuel Cells	JAA	Electrochemistry	ITQ	FUEL CELLS - OTHERS	I055	FCM 3L SHEET		.	I8506A	"Fuel Cell component, membrane"	ITH	Fuel Cell		.		.					0	29651	29651	S				
3	10941541	ELE7125L29R	GORE-TEXÂ®SURR.Â® S LABEL FTW	", 20x38MM - TOP SEW"	B020	Z	FAB	Indirect Purchased	FABIndirect Purchased	10941541	ELE7125L29R	ELE7125L29R	GORE-TEX®SURR.® S LABEL FTW	", 20x38MM - TOP SEW"	B020	EM5	Elk Mills V B/P	11	Z	Purchase ext-other supplies	Indirect Purchased	F01	GORE-TEX® Products	F10	FOOTWEAR	F15	Hang Tags & Labels				.		.	FELL00	EXTERN.LABEL GARMENT-58071010		.		.		.	L00	Labels			12184366	21108	21108	SM				
3	10941541	ELE7125L29R	GORE-TEXÂ®SURR.Â® S LABEL FTW	", 20x38MM - TOP SEW"	B020	Z	FAB	Indirect Purchased	FABIndirect Purchased	10941541	ELE7125L29R	ELE7125L29R	GORE-TEX®SURR.® S LABEL FTW	", 20x38MM - TOP SEW"	B043	PU3	Putzbrunn III B/P	350	Z	Purchase ext-other supplies	Indirect Purchased	F01	GORE-TEX® Products	F10	FOOTWEAR	F15	Hang Tags & Labels				.		.	FELL00	EXTERN.LABEL GARMENT-58071010		.		.		.	L00	Labels			12184366	21108	21108	SM				
3	10941541	ELE7125L29R	GORE-TEXÂ®SURR.Â® S LABEL FTW	", 20x38MM - TOP SEW"	B020	Z	FAB	Indirect Purchased	FABIndirect Purchased	10941541	ELE7125L29R	ELE7125L29R	GORE-TEX®SURR.® S LABEL FTW	", 20x38MM - TOP SEW"	B051	HK	Hong Kong FAB B/P	600	Z	Purchase ext-other supplies	Indirect Purchased	F01	GORE-TEX® Products	F10	FOOTWEAR	F15	Hang Tags & Labels				.		.	FELL00	EXTERN.LABEL GARMENT-58071010		.		.		.	L00	Labels			12184366	21108	21108	SM				
3	10941541	ELE7125L29R	GORE-TEXÂ®SURR.Â® S LABEL FTW	", 20x38MM - TOP SEW"	B020	Z	FAB	Indirect Purchased	FABIndirect Purchased	10941541	ELE7125L29R	ELE7125L29R	GORE-TEX®SURR.® S LABEL FTW	", 20x38MM - TOP SEW"	B421	JG1	FAB PTC Japan B/P	671	Z	Purchase ext-other supplies	Indirect Purchased	F01	GORE-TEX® Products	F10	FOOTWEAR	F15	Hang Tags & Labels				.		.	FELL00	EXTERN.LABEL GARMENT-58071010		.		.		.	L00	Labels			12184366	21108	21108	SM				
3	10941782	SHZ-ECR1766C	GOREÂ® Portable Electronic Vent	TSC A PV PE12 Rev1	B184	G	IPD	Finished Goods	IPDFinished Goods	10941782	SHZ-ECR1766C	SHZ-ECR1766C	GORE® Portable Electronic Vent	TSC A PV PE12 Rev1	B184	KOR	IPD Korea B/P	620	G	Purch from Gore for Resale	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I5911V	"Vents, textile for technical"		.		.		.					4311	30952	30952	S				
3	10941782	SHZ-ECR1766C	GOREÂ® Portable Electronic Vent	TSC A PV PE12 Rev1	B184	G	IPD	Finished Goods	IPDFinished Goods	10941782	SHZ-ECR1766C	SHZ-ECR1766C	GORE® Portable Electronic Vent	TSC A PV PE12 Rev1	B194	HK	Hong Kong IPD B/P	600	G	Purch from Gore for Resale	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents				.		.	I5911V	"Vents, textile for technical"		.		.		.					4311	30109	33234	S				
3	10941782	SHZ-ECR1766C	GOREÂ® Portable Electronic Vent	TSC A PV PE12 Rev1	B184	G	IPD	Finished Goods	IPDFinished Goods	10941782	SHZ-ECR1766C	SHZ-ECR1766C	GORE® Portable Electronic Vent	TSC A PV PE12 Rev1	B316	SH3	Shenzhen SZ BAOAN IPD B/P	653	G	Purch from Gore for Resale	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents	KAG	Oleo Captive Part	I051	Cus./Mem/Acoustic		.	I3919V	"ePTFE vents, self-adhesive,"		.		.		.					4310	30109	33234	S				
3	10941782	SHZ-ECR1766C	GOREÂ® Portable Electronic Vent	TSC A PV PE12 Rev1	B184	G	IPD	Finished Goods	IPDFinished Goods	10941782	SHZ-ECR1766C	SHZ-ECR1766C	GORE® Portable Electronic Vent	TSC A PV PE12 Rev1	B317	SH3	Otis Precision	653	S	"Finished Goods, Manufactured"	Finished Goods	IAD	Vents	ICK	Portable Electronics	JAB	Vents	KAG	Oleo Captive Part	I051	Cus./Mem/Acoustic		.	I3919V	"ePTFE vents, self-adhesive,"		.		.		.					16612478	30109	33234	S				
3	10940999	18511300	GSC-01-85113-00 Rev. C		B038	S	EPD	Finished Goods	EPDFinished Goods	10940999	18511300	18511300	GSC-01-85113-00 Rev. C		B038	PLF	Pleinfeld B/P	350	S	"Finished Goods, Manufactured"	Finished Goods	A17	Advanced Cable Solutions	ADV	Mil-Air EU/AP	CAF	Round Cable Bulk				.		.	A8544J	"Insulated cable, > 80 volts"	AC	POV Rev. C		.		.					0	17056	0	S				
3	10945303	BAKK002000E	KAYA BACKER 2L LIGHT GREY	#A19901-5-1P	B020	M	FAB	Intermediates	FABIntermediates	10945303	BAKK002000E	BAKK002000E	KAYA BACKER 2L LIGHT GREY	#A19901-5-1P	B020	EM5	Elk Mills V B/P	11	M	Mfg. Assembly or Sub-Assembly	Intermediates	F07	GORE® Products			F47	Jumbo Feedstock				.		.	FBKK03	BACKER KAYA SEAMTAPE	F20L	2 LAYER		.	F20L	2 LAYER					4020	15387	15387	S				
3	10811848	JA4514502	GOREÂ® High Durability Filter	BAG PJ 4502 117mm 630mm	B440	G	IPD	Finished Goods	IPDFinished Goods	10811848	JA4514502	PA002-067AN4502/OK	GORE® High Durability Filter	BAG PJ 4502 117mm 630mm	B441	JG2	IPD PSC Japan B/P	671	S	"Finished Goods, Manufactured"	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4502	Conductive Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					0	32426	32426	S				
3	10811848	JA4514502	GOREÂ® High Durability Filter	BAG PJ 4502 117mm 630mm	B440	G	IPD	Finished Goods	IPDFinished Goods	10811848	JA4514502	PA002-067AN4502/OK	GORE® High Durability Filter	BAG PJ 4502 117mm 630mm	B440	JG3	IPD Sales Office Japan B/P	671	G	Purch from Gore for Resale	Finished Goods	JAM	Filtration Technologies	IAA	Gore Filtration Products	IAM	Industrial Dry Filtration	KTA	Filter Bag	J4502	Conductive Polyester Felt		.	I5911B	"Filter bags, textile"		.		.		.					4104	32426	32426	S				
3	10679951	10679951	"HR DI-PHILIC 10""ELEMENT"	HR DI-PHILIC DEVICE	B058	M	IPD	Intermediates	IPDIntermediates	10679951	10679951	10679951	"HR DI-PHILIC 10""ELEMENT"	HR DI-PHILIC DEVICE	B058	APE	Appleton East B/P	24	M	Mfg. Assembly or Sub-Assembly	Intermediates	IAB	GFFP	ICT	UPW/HDD/Display	JAD	GFFP	KTB	Cartridge		.		.	I8421J	"Liquid, not water, filter part"		.		.		.					0	32721	0	S				
